date,price,currency
2022-06-06,2.061,injective-protocol
2022-06-07,1.946,injective-protocol
2022-06-08,1.99,injective-protocol
2022-06-09,1.984,injective-protocol
2022-06-10,2.043,injective-protocol
2022-06-11,1.907,injective-protocol
2022-06-12,1.661,injective-protocol
2022-06-13,1.375,injective-protocol
2022-06-14,1.379,injective-protocol
2022-06-15,1.399,injective-protocol
2022-06-16,1.422,injective-protocol
2022-06-17,1.375,injective-protocol
2022-06-18,1.27,injective-protocol
2022-06-19,1.245,injective-protocol
2022-06-20,1.303,injective-protocol
2022-06-21,1.381,injective-protocol
2022-06-22,1.35,injective-protocol
2022-06-23,1.352,injective-protocol
2022-06-24,1.403,injective-protocol
2022-06-25,1.442,injective-protocol
2022-06-26,1.444,injective-protocol
2022-06-27,1.381,injective-protocol
2022-06-28,1.335,injective-protocol
2022-06-29,1.289,injective-protocol
2022-06-30,1.207,injective-protocol
2022-07-01,1.213,injective-protocol
2022-07-02,1.19,injective-protocol
2022-07-03,1.192,injective-protocol
2022-07-04,1.209,injective-protocol
2022-07-06,1.283,injective-protocol
2022-07-07,1.291,injective-protocol
2022-07-08,1.291,injective-protocol
2022-07-09,1.36,injective-protocol
2022-07-10,1.399,injective-protocol
2022-07-11,1.316,injective-protocol
2022-07-12,1.205,injective-protocol
2022-07-13,1.188,injective-protocol
2022-07-14,1.229,injective-protocol
2022-07-15,1.265,injective-protocol
2022-07-16,1.284,injective-protocol
2022-07-17,1.304,injective-protocol
2022-07-18,1.331,injective-protocol
2022-07-19,1.347,injective-protocol
2022-07-20,1.372,injective-protocol
2022-07-21,1.3,injective-protocol
2022-07-22,1.328,injective-protocol
2022-07-23,1.352,injective-protocol
2022-07-24,1.337,injective-protocol
2022-07-25,1.31,injective-protocol
2022-07-26,1.25,injective-protocol
2022-07-27,1.263,injective-protocol
2022-07-28,1.344,injective-protocol
2022-07-29,1.428,injective-protocol
2022-07-30,1.45,injective-protocol
2022-07-31,1.475,injective-protocol
2022-08-01,1.431,injective-protocol
2022-08-02,1.404,injective-protocol
2022-08-03,1.437,injective-protocol
2022-08-04,1.528,injective-protocol
2022-08-05,1.583,injective-protocol
2022-08-06,1.57,injective-protocol
2022-08-07,1.569,injective-protocol
2022-08-08,1.606,injective-protocol
2022-08-09,1.535,injective-protocol
2022-08-10,1.648,injective-protocol
2022-08-11,2.062,injective-protocol
2022-08-12,1.972,injective-protocol
2022-08-13,1.951,injective-protocol
2022-08-14,1.88,injective-protocol
2022-08-15,1.802,injective-protocol
2022-08-16,1.931,injective-protocol
2022-08-17,2.01,injective-protocol
2022-08-18,1.897,injective-protocol
2022-08-19,1.652,injective-protocol
2022-08-20,1.656,injective-protocol
2022-08-21,1.711,injective-protocol
2022-08-22,1.748,injective-protocol
2022-08-23,1.81,injective-protocol
2022-08-24,1.803,injective-protocol
2022-08-25,1.798,injective-protocol
2022-08-26,1.712,injective-protocol
2022-08-27,1.589,injective-protocol
2022-08-28,1.581,injective-protocol
2022-08-29,1.541,injective-protocol
2022-08-30,1.572,injective-protocol
2022-08-31,1.569,injective-protocol
2022-09-01,1.516,injective-protocol
2022-09-02,1.535,injective-protocol
2022-09-03,1.528,injective-protocol
2022-09-04,1.546,injective-protocol
2022-09-05,1.578,injective-protocol
2022-09-06,1.574,injective-protocol
2022-09-07,1.515,injective-protocol
2022-09-08,1.534,injective-protocol
2022-09-09,1.607,injective-protocol
2022-09-10,1.66,injective-protocol
2022-09-11,1.773,injective-protocol
2022-09-12,1.831,injective-protocol
2022-09-13,1.83,injective-protocol
2022-09-14,1.68,injective-protocol
2022-09-15,1.611,injective-protocol
2022-09-16,1.637,injective-protocol
2022-09-17,1.67,injective-protocol
2022-09-18,1.609,injective-protocol
2022-09-19,1.498,injective-protocol
2022-09-20,1.571,injective-protocol
2022-09-21,1.514,injective-protocol
2022-09-22,1.512,injective-protocol
2022-09-23,1.522,injective-protocol
2022-09-24,1.603,injective-protocol
2022-09-25,1.709,injective-protocol
2022-09-26,1.785,injective-protocol
2022-09-27,1.785,injective-protocol
2022-09-28,1.68,injective-protocol
2022-09-29,1.678,injective-protocol
2022-09-30,1.687,injective-protocol
2022-10-01,1.685,injective-protocol
2022-10-02,1.641,injective-protocol
2022-10-03,1.635,injective-protocol
2022-10-04,1.773,injective-protocol
2022-10-05,1.839,injective-protocol
2022-10-06,1.884,injective-protocol
2022-10-07,1.903,injective-protocol
2022-10-08,1.991,injective-protocol
2022-10-09,1.944,injective-protocol
2022-10-10,1.866,injective-protocol
2022-10-11,1.843,injective-protocol
2022-10-12,1.793,injective-protocol
2022-10-13,1.712,injective-protocol
2022-10-14,1.81,injective-protocol
2022-10-15,1.754,injective-protocol
2022-10-16,1.845,injective-protocol
2022-10-17,2.043,injective-protocol
2022-10-18,2.076,injective-protocol
2022-10-19,2.029,injective-protocol
2022-10-20,1.918,injective-protocol
2022-10-21,1.843,injective-protocol
2022-10-22,1.877,injective-protocol
2022-10-23,1.935,injective-protocol
2022-10-24,1.888,injective-protocol
2022-10-25,1.937,injective-protocol
2022-10-26,2.044,injective-protocol
2022-10-27,2.073,injective-protocol
2022-10-28,1.997,injective-protocol
2022-10-29,2.159,injective-protocol
2022-10-30,2.245,injective-protocol
2022-10-31,2.365,injective-protocol
2022-11-01,2.405,injective-protocol
2022-11-02,2.467,injective-protocol
2022-11-03,2.738,injective-protocol
2022-11-04,2.764,injective-protocol
2022-11-05,2.79,injective-protocol
2022-11-06,2.7,injective-protocol
2022-11-07,2.578,injective-protocol
2022-11-08,2.292,injective-protocol
2022-11-09,1.693,injective-protocol
2022-11-10,1.688,injective-protocol
2022-11-11,1.738,injective-protocol
2022-11-12,1.736,injective-protocol
2022-11-13,1.809,injective-protocol
2022-11-14,1.715,injective-protocol
2022-11-15,1.777,injective-protocol
2022-11-16,1.783,injective-protocol
2022-11-17,1.725,injective-protocol
2022-11-18,1.73,injective-protocol
2022-11-19,1.702,injective-protocol
2022-11-20,1.693,injective-protocol
2022-11-21,1.576,injective-protocol
2022-11-22,1.535,injective-protocol
2022-11-23,1.69,injective-protocol
2022-11-24,1.675,injective-protocol
2022-11-25,1.605,injective-protocol
2022-11-26,1.629,injective-protocol
2022-11-27,1.602,injective-protocol
2022-11-28,1.532,injective-protocol
2022-11-29,1.608,injective-protocol
2022-11-30,1.724,injective-protocol
2022-12-01,1.711,injective-protocol
2022-12-02,1.666,injective-protocol
2022-12-03,1.651,injective-protocol
2022-12-04,1.626,injective-protocol
2022-12-05,1.65,injective-protocol
2022-12-06,1.641,injective-protocol
2022-12-07,1.61,injective-protocol
2022-12-08,1.604,injective-protocol
2022-12-09,1.636,injective-protocol
2022-12-10,1.658,injective-protocol
2022-12-11,1.668,injective-protocol
2022-12-12,1.618,injective-protocol
2022-12-13,1.641,injective-protocol
2022-12-14,1.644,injective-protocol
2022-12-15,1.608,injective-protocol
2022-12-16,1.546,injective-protocol
2022-12-17,1.418,injective-protocol
2022-12-18,1.419,injective-protocol
2022-12-19,1.397,injective-protocol
2022-12-20,1.377,injective-protocol
2022-12-21,1.335,injective-protocol
2022-12-22,1.323,injective-protocol
2022-12-23,1.325,injective-protocol
2022-12-24,1.327,injective-protocol
2022-12-25,1.31,injective-protocol
2022-12-26,1.307,injective-protocol
2022-12-27,1.298,injective-protocol
2022-12-28,1.255,injective-protocol
2022-12-29,1.273,injective-protocol
2022-12-30,1.273,injective-protocol
2022-12-31,1.278,injective-protocol
2023-01-02,1.298,injective-protocol
2023-01-03,1.3,injective-protocol
2023-01-04,1.343,injective-protocol
2023-01-05,1.361,injective-protocol
2023-01-06,1.342,injective-protocol
2023-01-07,1.375,injective-protocol
2023-01-08,1.377,injective-protocol
2023-01-09,1.448,injective-protocol
2023-01-10,1.431,injective-protocol
2023-01-11,1.423,injective-protocol
2023-01-12,1.475,injective-protocol
2023-01-13,1.527,injective-protocol
2023-01-14,1.617,injective-protocol
2023-01-15,1.62,injective-protocol
2023-01-16,1.654,injective-protocol
2023-01-17,1.639,injective-protocol
2023-01-18,1.598,injective-protocol
2023-01-19,1.504,injective-protocol
2023-01-20,1.554,injective-protocol
2023-01-21,1.717,injective-protocol
2023-01-22,1.914,injective-protocol
2023-01-23,1.99,injective-protocol
2023-01-24,1.955,injective-protocol
2023-01-25,2.024,injective-protocol
2023-01-26,2.43,injective-protocol
2023-01-27,2.619,injective-protocol
2023-01-28,2.584,injective-protocol
2023-01-29,2.532,injective-protocol
2023-01-30,2.704,injective-protocol
2023-01-31,2.89,injective-protocol
2023-02-01,3.351,injective-protocol
2023-02-02,3.751,injective-protocol
2023-02-03,3.719,injective-protocol
2023-02-04,3.874,injective-protocol
2023-02-05,3.773,injective-protocol
2023-02-06,3.589,injective-protocol
2023-02-07,3.892,injective-protocol
2023-02-08,3.968,injective-protocol
2023-02-09,3.537,injective-protocol
2023-02-10,3.187,injective-protocol
2023-02-11,3.193,injective-protocol
2023-02-12,3.359,injective-protocol
2023-02-13,3.221,injective-protocol
2023-02-14,3.359,injective-protocol
2023-02-15,3.659,injective-protocol
2023-02-16,3.868,injective-protocol
2023-02-17,3.831,injective-protocol
2023-02-18,4.262,injective-protocol
2023-02-19,4.298,injective-protocol
2023-02-20,4.155,injective-protocol
2023-02-21,4.165,injective-protocol
2023-02-22,3.776,injective-protocol
2023-02-23,3.901,injective-protocol
2023-02-24,3.79,injective-protocol
2023-02-25,3.5,injective-protocol
2023-02-26,3.624,injective-protocol
2023-02-27,3.713,injective-protocol
2023-02-28,3.608,injective-protocol
2023-03-01,3.696,injective-protocol
2023-03-02,3.662,injective-protocol
2023-03-03,3.569,injective-protocol
2023-03-04,3.428,injective-protocol
2023-03-05,3.399,injective-protocol
2023-03-06,3.327,injective-protocol
2023-03-07,3.25,injective-protocol
2023-03-08,3.047,injective-protocol
2023-03-09,2.871,injective-protocol
2023-03-10,2.75,injective-protocol
2023-03-11,3.018,injective-protocol
2023-03-12,3.19,injective-protocol
2023-03-13,3.846,injective-protocol
2023-03-14,4.243,injective-protocol
2023-03-15,4.136,injective-protocol
2023-03-16,4.13,injective-protocol
2023-03-17,4.377,injective-protocol
2023-03-18,4.716,injective-protocol
2023-03-19,4.449,injective-protocol
2023-03-20,4.152,injective-protocol
2023-03-21,4.137,injective-protocol
2023-03-22,4.165,injective-protocol
2023-03-23,4.214,injective-protocol
2023-03-24,4.276,injective-protocol
2023-03-25,4.023,injective-protocol
2023-03-26,3.962,injective-protocol
2023-03-27,3.914,injective-protocol
2023-03-28,3.826,injective-protocol
2023-03-29,4.318,injective-protocol
2023-03-30,4.402,injective-protocol
2023-03-31,4.697,injective-protocol
2023-04-01,4.94,injective-protocol
2023-04-02,5.083,injective-protocol
2023-04-03,5.348,injective-protocol
2023-04-04,5.535,injective-protocol
2023-04-05,5.476,injective-protocol
2023-04-06,5.496,injective-protocol
2023-04-07,5.736,injective-protocol
2023-04-08,5.509,injective-protocol
2023-04-09,5.602,injective-protocol
2023-04-10,5.845,injective-protocol
2023-04-11,6.442,injective-protocol
2023-04-12,6.649,injective-protocol
2023-04-13,6.729,injective-protocol
2023-04-14,7.718,injective-protocol
2023-04-15,8.012,injective-protocol
2023-04-16,8.721,injective-protocol
2023-04-17,9.267,injective-protocol
2023-04-18,8.998,injective-protocol
2023-04-19,8.674,injective-protocol
2023-04-20,8.087,injective-protocol
2023-04-21,7.636,injective-protocol
2023-04-22,7.34,injective-protocol
2023-04-23,7.282,injective-protocol
2023-04-24,6.727,injective-protocol
2023-04-25,7.267,injective-protocol
2023-04-26,8.407,injective-protocol
2023-04-27,8.905,injective-protocol
2023-04-28,8.662,injective-protocol
2023-04-29,8.32,injective-protocol
2023-04-30,8.016,injective-protocol
2023-05-01,7.785,injective-protocol
2023-05-02,7.761,injective-protocol
2023-05-03,7.644,injective-protocol
2023-05-04,7.592,injective-protocol
2023-05-05,7.675,injective-protocol
2023-05-06,7.436,injective-protocol
2023-05-07,7.371,injective-protocol
2023-05-08,6.88,injective-protocol
2023-05-09,6.413,injective-protocol
2023-05-10,6.433,injective-protocol
2023-05-11,6.097,injective-protocol
2023-05-12,5.876,injective-protocol
2023-05-13,6.071,injective-protocol
2023-05-14,6.095,injective-protocol
2023-05-15,6.305,injective-protocol
2023-05-16,6.19,injective-protocol
2022-05-18,0.475,loopring
2022-05-19,0.465,loopring
2022-05-20,0.485,loopring
2022-05-21,0.486,loopring
2022-05-22,0.499,loopring
2022-05-23,0.562,loopring
2022-05-24,0.556,loopring
2022-05-25,0.583,loopring
2022-05-26,0.555,loopring
2022-05-27,0.485,loopring
2022-05-28,0.483,loopring
2022-05-29,0.483,loopring
2022-05-30,0.534,loopring
2022-05-31,0.554,loopring
2022-06-01,0.556,loopring
2022-06-02,0.536,loopring
2022-06-03,0.528,loopring
2022-06-04,0.511,loopring
2022-06-05,0.51,loopring
2022-06-06,0.552,loopring
2022-06-07,0.524,loopring
2022-06-08,0.527,loopring
2022-06-09,0.522,loopring
2022-06-10,0.495,loopring
2022-06-11,0.468,loopring
2022-06-12,0.426,loopring
2022-06-13,0.369,loopring
2022-06-14,0.371,loopring
2022-06-15,0.37,loopring
2022-06-16,0.38,loopring
2022-06-17,0.374,loopring
2022-06-18,0.352,loopring
2022-06-19,0.351,loopring
2022-06-20,0.367,loopring
2022-06-21,0.392,loopring
2022-06-22,0.382,loopring
2022-06-23,0.395,loopring
2022-06-24,0.419,loopring
2022-06-25,0.429,loopring
2022-06-26,0.432,loopring
2022-06-27,0.414,loopring
2022-06-28,0.407,loopring
2022-06-29,0.391,loopring
2022-06-30,0.373,loopring
2022-07-01,0.379,loopring
2022-07-02,0.377,loopring
2022-07-03,0.377,loopring
2022-07-04,0.386,loopring
2022-07-06,0.408,loopring
2022-07-07,0.412,loopring
2022-07-08,0.41,loopring
2022-07-09,0.408,loopring
2022-07-10,0.396,loopring
2022-07-11,0.383,loopring
2022-07-12,0.384,loopring
2022-07-13,0.364,loopring
2022-07-14,0.37,loopring
2022-07-15,0.382,loopring
2022-07-16,0.377,loopring
2022-07-17,0.387,loopring
2022-07-18,0.415,loopring
2022-07-19,0.447,loopring
2022-07-20,0.453,loopring
2022-07-21,0.422,loopring
2022-07-22,0.425,loopring
2022-07-23,0.407,loopring
2022-07-24,0.41,loopring
2022-07-25,0.384,loopring
2022-07-26,0.361,loopring
2022-07-27,0.371,loopring
2022-07-28,0.41,loopring
2022-07-29,0.43,loopring
2022-07-30,0.442,loopring
2022-07-31,0.436,loopring
2022-08-01,0.423,loopring
2022-08-02,0.406,loopring
2022-08-03,0.411,loopring
2022-08-04,0.413,loopring
2022-08-05,0.428,loopring
2022-08-06,0.438,loopring
2022-08-07,0.462,loopring
2022-08-08,0.482,loopring
2022-08-09,0.459,loopring
2022-08-10,0.451,loopring
2022-08-11,0.475,loopring
2022-08-12,0.462,loopring
2022-08-13,0.48,loopring
2022-08-14,0.493,loopring
2022-08-15,0.477,loopring
2022-08-16,0.463,loopring
2022-08-17,0.447,loopring
2022-08-18,0.422,loopring
2022-08-19,0.38,loopring
2022-08-20,0.378,loopring
2022-08-21,0.38,loopring
2022-08-22,0.372,loopring
2022-08-23,0.378,loopring
2022-08-24,0.384,loopring
2022-08-25,0.395,loopring
2022-08-26,0.378,loopring
2022-08-27,0.356,loopring
2022-08-28,0.356,loopring
2022-08-29,0.354,loopring
2022-08-30,0.362,loopring
2022-08-31,0.359,loopring
2022-09-01,0.348,loopring
2022-09-02,0.355,loopring
2022-09-03,0.354,loopring
2022-09-04,0.362,loopring
2022-09-05,0.358,loopring
2022-09-06,0.353,loopring
2022-09-07,0.334,loopring
2022-09-08,0.34,loopring
2022-09-09,0.357,loopring
2022-09-10,0.368,loopring
2022-09-11,0.366,loopring
2022-09-12,0.361,loopring
2022-09-13,0.344,loopring
2022-09-14,0.333,loopring
2022-09-15,0.329,loopring
2022-09-16,0.323,loopring
2022-09-17,0.328,loopring
2022-09-18,0.323,loopring
2022-09-19,0.304,loopring
2022-09-20,0.306,loopring
2022-09-21,0.299,loopring
2022-09-22,0.304,loopring
2022-09-23,0.306,loopring
2022-09-24,0.307,loopring
2022-09-25,0.298,loopring
2022-09-26,0.295,loopring
2022-09-27,0.303,loopring
2022-09-28,0.295,loopring
2022-09-29,0.302,loopring
2022-09-30,0.301,loopring
2022-10-01,0.296,loopring
2022-10-02,0.292,loopring
2022-10-03,0.29,loopring
2022-10-04,0.297,loopring
2022-10-05,0.295,loopring
2022-10-06,0.295,loopring
2022-10-07,0.29,loopring
2022-10-08,0.289,loopring
2022-10-09,0.29,loopring
2022-10-10,0.285,loopring
2022-10-11,0.27,loopring
2022-10-12,0.268,loopring
2022-10-13,0.255,loopring
2022-10-14,0.259,loopring
2022-10-15,0.257,loopring
2022-10-16,0.258,loopring
2022-10-17,0.261,loopring
2022-10-18,0.26,loopring
2022-10-19,0.254,loopring
2022-10-20,0.25,loopring
2022-10-21,0.246,loopring
2022-10-22,0.249,loopring
2022-10-23,0.249,loopring
2022-10-24,0.249,loopring
2022-10-25,0.255,loopring
2022-10-26,0.264,loopring
2022-10-27,0.272,loopring
2022-10-28,0.268,loopring
2022-10-29,0.278,loopring
2022-10-30,0.28,loopring
2022-10-31,0.275,loopring
2022-11-01,0.272,loopring
2022-11-02,0.259,loopring
2022-11-03,0.271,loopring
2022-11-04,0.351,loopring
2022-11-05,0.364,loopring
2022-11-06,0.36,loopring
2022-11-07,0.331,loopring
2022-11-08,0.295,loopring
2022-11-09,0.243,loopring
2022-11-10,0.261,loopring
2022-11-11,0.264,loopring
2022-11-12,0.251,loopring
2022-11-13,0.25,loopring
2022-11-14,0.247,loopring
2022-11-15,0.256,loopring
2022-11-16,0.255,loopring
2022-11-17,0.246,loopring
2022-11-18,0.248,loopring
2022-11-19,0.247,loopring
2022-11-20,0.245,loopring
2022-11-21,0.231,loopring
2022-11-22,0.229,loopring
2022-11-23,0.239,loopring
2022-11-24,0.241,loopring
2022-11-25,0.239,loopring
2022-11-26,0.244,loopring
2022-11-27,0.244,loopring
2022-11-28,0.233,loopring
2022-11-29,0.24,loopring
2022-11-30,0.247,loopring
2022-12-01,0.254,loopring
2022-12-02,0.257,loopring
2022-12-03,0.257,loopring
2022-12-04,0.256,loopring
2022-12-05,0.258,loopring
2022-12-06,0.252,loopring
2022-12-07,0.245,loopring
2022-12-08,0.242,loopring
2022-12-09,0.244,loopring
2022-12-10,0.247,loopring
2022-12-11,0.249,loopring
2022-12-12,0.243,loopring
2022-12-13,0.247,loopring
2022-12-14,0.25,loopring
2022-12-15,0.242,loopring
2022-12-16,0.234,loopring
2022-12-17,0.213,loopring
2022-12-18,0.212,loopring
2022-12-19,0.209,loopring
2022-12-20,0.207,loopring
2022-12-21,0.206,loopring
2022-12-22,0.206,loopring
2022-12-23,0.207,loopring
2022-12-24,0.207,loopring
2022-12-25,0.207,loopring
2022-12-26,0.208,loopring
2022-12-27,0.208,loopring
2022-12-28,0.198,loopring
2022-12-29,0.194,loopring
2022-12-30,0.191,loopring
2022-12-31,0.189,loopring
2023-01-02,0.193,loopring
2023-01-03,0.193,loopring
2023-01-04,0.197,loopring
2023-01-05,0.199,loopring
2023-01-06,0.202,loopring
2023-01-07,0.207,loopring
2023-01-08,0.206,loopring
2023-01-09,0.221,loopring
2023-01-10,0.222,loopring
2023-01-11,0.221,loopring
2023-01-12,0.233,loopring
2023-01-13,0.239,loopring
2023-01-14,0.258,loopring
2023-01-15,0.257,loopring
2023-01-16,0.284,loopring
2023-01-17,0.287,loopring
2023-01-18,0.274,loopring
2023-01-19,0.257,loopring
2023-01-20,0.263,loopring
2023-01-21,0.284,loopring
2023-01-22,0.281,loopring
2023-01-23,0.289,loopring
2023-01-24,0.308,loopring
2023-01-25,0.294,loopring
2023-01-26,0.317,loopring
2023-01-27,0.314,loopring
2023-01-28,0.318,loopring
2023-01-29,0.319,loopring
2023-01-30,0.326,loopring
2023-01-31,0.328,loopring
2023-02-01,0.355,loopring
2023-02-02,0.423,loopring
2023-02-03,0.408,loopring
2023-02-04,0.407,loopring
2023-02-05,0.388,loopring
2023-02-06,0.371,loopring
2023-02-07,0.381,loopring
2023-02-08,0.383,loopring
2023-02-09,0.371,loopring
2023-02-10,0.369,loopring
2023-02-11,0.416,loopring
2023-02-12,0.43,loopring
2023-02-13,0.392,loopring
2023-02-14,0.396,loopring
2023-02-15,0.42,loopring
2023-02-16,0.463,loopring
2023-02-17,0.453,loopring
2023-02-18,0.458,loopring
2023-02-19,0.444,loopring
2023-02-20,0.446,loopring
2023-02-21,0.43,loopring
2023-02-22,0.41,loopring
2023-02-23,0.412,loopring
2023-02-24,0.392,loopring
2023-02-25,0.366,loopring
2023-02-26,0.364,loopring
2023-02-27,0.365,loopring
2023-02-28,0.363,loopring
2023-03-01,0.361,loopring
2023-03-02,0.355,loopring
2023-03-03,0.335,loopring
2023-03-04,0.332,loopring
2023-03-05,0.33,loopring
2023-03-06,0.327,loopring
2023-03-07,0.326,loopring
2023-03-08,0.31,loopring
2023-03-09,0.294,loopring
2023-03-10,0.27,loopring
2023-03-11,0.269,loopring
2023-03-12,0.28,loopring
2023-03-13,0.319,loopring
2023-03-14,0.336,loopring
2023-03-15,0.335,loopring
2023-03-16,0.317,loopring
2023-03-17,0.338,loopring
2023-03-18,0.364,loopring
2023-03-19,0.356,loopring
2023-03-20,0.36,loopring
2023-03-21,0.349,loopring
2023-03-22,0.348,loopring
2023-03-23,0.35,loopring
2023-03-24,0.355,loopring
2023-03-25,0.342,loopring
2023-03-26,0.359,loopring
2023-03-27,0.346,loopring
2023-03-28,0.341,loopring
2023-03-29,0.363,loopring
2023-03-30,0.357,loopring
2023-03-31,0.356,loopring
2023-04-01,0.363,loopring
2023-04-02,0.369,loopring
2023-04-03,0.356,loopring
2023-04-04,0.357,loopring
2023-04-05,0.365,loopring
2023-04-06,0.357,loopring
2023-04-07,0.355,loopring
2023-04-08,0.354,loopring
2023-04-09,0.35,loopring
2023-04-10,0.353,loopring
2023-04-11,0.36,loopring
2023-04-12,0.351,loopring
2023-04-13,0.359,loopring
2023-04-14,0.391,loopring
2023-04-15,0.394,loopring
2023-04-16,0.39,loopring
2023-04-17,0.406,loopring
2023-04-18,0.41,loopring
2023-04-19,0.387,loopring
2023-04-20,0.372,loopring
2023-04-21,0.356,loopring
2023-04-22,0.345,loopring
2023-04-23,0.346,loopring
2023-04-24,0.343,loopring
2023-04-25,0.339,loopring
2023-04-26,0.354,loopring
2023-04-27,0.355,loopring
2023-04-28,0.35,loopring
2023-04-29,0.349,loopring
2023-04-30,0.346,loopring
2023-05-01,0.334,loopring
2023-05-02,0.329,loopring
2023-05-03,0.327,loopring
2023-05-04,0.334,loopring
2023-05-05,0.333,loopring
2023-05-06,0.326,loopring
2023-05-07,0.321,loopring
2023-05-08,0.3,loopring
2023-05-09,0.299,loopring
2023-05-10,0.298,loopring
2023-05-11,0.289,loopring
2023-05-12,0.283,loopring
2023-05-13,0.286,loopring
2023-05-14,0.287,loopring
2023-05-15,0.293,loopring
2023-05-16,0.295,loopring
2022-05-18,0.045,xinfin-network
2022-05-19,0.044,xinfin-network
2022-05-20,0.045,xinfin-network
2022-05-21,0.044,xinfin-network
2022-05-22,0.043,xinfin-network
2022-05-23,0.042,xinfin-network
2022-05-24,0.042,xinfin-network
2022-05-25,0.041,xinfin-network
2022-05-26,0.04,xinfin-network
2022-05-27,0.038,xinfin-network
2022-05-28,0.037,xinfin-network
2022-05-29,0.04,xinfin-network
2022-05-30,0.043,xinfin-network
2022-05-31,0.043,xinfin-network
2022-06-01,0.04,xinfin-network
2022-06-02,0.038,xinfin-network
2022-06-03,0.037,xinfin-network
2022-06-04,0.038,xinfin-network
2022-06-05,0.038,xinfin-network
2022-06-06,0.038,xinfin-network
2022-06-07,0.037,xinfin-network
2022-06-08,0.037,xinfin-network
2022-06-09,0.037,xinfin-network
2022-06-10,0.036,xinfin-network
2022-06-11,0.035,xinfin-network
2022-06-12,0.033,xinfin-network
2022-06-13,0.031,xinfin-network
2022-06-14,0.03,xinfin-network
2022-06-15,0.029,xinfin-network
2022-06-16,0.029,xinfin-network
2022-06-17,0.029,xinfin-network
2022-06-18,0.029,xinfin-network
2022-06-19,0.03,xinfin-network
2022-06-20,0.031,xinfin-network
2022-06-21,0.031,xinfin-network
2022-06-22,0.03,xinfin-network
2022-06-23,0.029,xinfin-network
2022-06-24,0.03,xinfin-network
2022-06-25,0.03,xinfin-network
2022-06-26,0.029,xinfin-network
2022-06-27,0.028,xinfin-network
2022-06-28,0.026,xinfin-network
2022-06-29,0.025,xinfin-network
2022-06-30,0.023,xinfin-network
2022-07-01,0.023,xinfin-network
2022-07-02,0.023,xinfin-network
2022-07-03,0.024,xinfin-network
2022-07-04,0.025,xinfin-network
2022-07-06,0.025,xinfin-network
2022-07-07,0.025,xinfin-network
2022-07-08,0.026,xinfin-network
2022-07-09,0.026,xinfin-network
2022-07-10,0.026,xinfin-network
2022-07-11,0.026,xinfin-network
2022-07-12,0.025,xinfin-network
2022-07-13,0.026,xinfin-network
2022-07-14,0.027,xinfin-network
2022-07-15,0.028,xinfin-network
2022-07-16,0.029,xinfin-network
2022-07-17,0.03,xinfin-network
2022-07-18,0.031,xinfin-network
2022-07-19,0.031,xinfin-network
2022-07-20,0.031,xinfin-network
2022-07-21,0.03,xinfin-network
2022-07-22,0.029,xinfin-network
2022-07-23,0.029,xinfin-network
2022-07-24,0.029,xinfin-network
2022-07-25,0.029,xinfin-network
2022-07-26,0.027,xinfin-network
2022-07-27,0.028,xinfin-network
2022-07-28,0.03,xinfin-network
2022-07-29,0.03,xinfin-network
2022-07-30,0.03,xinfin-network
2022-07-31,0.03,xinfin-network
2022-08-01,0.03,xinfin-network
2022-08-02,0.029,xinfin-network
2022-08-03,0.029,xinfin-network
2022-08-04,0.029,xinfin-network
2022-08-05,0.031,xinfin-network
2022-08-06,0.032,xinfin-network
2022-08-07,0.032,xinfin-network
2022-08-08,0.032,xinfin-network
2022-08-09,0.033,xinfin-network
2022-08-10,0.034,xinfin-network
2022-08-11,0.036,xinfin-network
2022-08-12,0.036,xinfin-network
2022-08-13,0.036,xinfin-network
2022-08-14,0.036,xinfin-network
2022-08-15,0.035,xinfin-network
2022-08-16,0.034,xinfin-network
2022-08-17,0.034,xinfin-network
2022-08-18,0.033,xinfin-network
2022-08-19,0.032,xinfin-network
2022-08-20,0.031,xinfin-network
2022-08-21,0.03,xinfin-network
2022-08-22,0.029,xinfin-network
2022-08-23,0.03,xinfin-network
2022-08-24,0.031,xinfin-network
2022-08-25,0.031,xinfin-network
2022-08-26,0.029,xinfin-network
2022-08-27,0.027,xinfin-network
2022-08-28,0.026,xinfin-network
2022-08-29,0.025,xinfin-network
2022-08-30,0.026,xinfin-network
2022-08-31,0.026,xinfin-network
2022-09-01,0.025,xinfin-network
2022-09-02,0.025,xinfin-network
2022-09-03,0.026,xinfin-network
2022-09-04,0.026,xinfin-network
2022-09-05,0.026,xinfin-network
2022-09-06,0.026,xinfin-network
2022-09-07,0.022,xinfin-network
2022-09-08,0.023,xinfin-network
2022-09-09,0.025,xinfin-network
2022-09-10,0.025,xinfin-network
2022-09-11,0.026,xinfin-network
2022-09-12,0.026,xinfin-network
2022-09-13,0.025,xinfin-network
2022-09-14,0.025,xinfin-network
2022-09-15,0.025,xinfin-network
2022-09-16,0.024,xinfin-network
2022-09-17,0.024,xinfin-network
2022-09-18,0.024,xinfin-network
2022-09-19,0.023,xinfin-network
2022-09-20,0.024,xinfin-network
2022-09-21,0.024,xinfin-network
2022-09-22,0.025,xinfin-network
2022-09-23,0.027,xinfin-network
2022-09-24,0.028,xinfin-network
2022-09-25,0.026,xinfin-network
2022-09-26,0.025,xinfin-network
2022-09-27,0.027,xinfin-network
